Date,Location,Temperature,Rainfall,Humidity,Water_source_quality,Sanitation_facilities,Population_density,Access_to_healthcare,Previous_outbreak_history,Reported_cases
2024-05-21,Port Sharon,32.1,15.3,44.1,Safe,Improved,3968,16.0,2,2
2023-10-30,Ryanfurt,28.5,0.5,62.5,Safe,Unimproved,6133,10.0,2,5
2023-08-17,East Michael,27.2,27.4,49.3,Unsafe,Unimproved,910,17.2,0,6
2023-05-18,Darleneburgh,37.5,3.4,45.2,Safe,Unimproved,8511,3.9,3,7
2024-02-12,West Cindyberg,27.1,28.9,76.7,Safe,Unimproved,7108,17.8,1,5
2024-05-04,Cynthiaberg,38.7,15.2,41.7,Unsafe,Improved,9713,25.8,3,11
2023-08-15,Port Tammy,28.1,96.5,62.6,Unsafe,Unimproved,912,26.3,2,10
2025-02-21,Cindyport,35.1,2.6,57.8,Safe,Unimproved,1507,13.1,1,6
2024-04-15,Howellborough,18.1,6.2,73.0,Unsafe,Improved,4472,29.0,2,6
2023-08-01,East Kevinmouth,25.0,5.3,67.7,Safe,Improved,1407,5.5,3,2
2024-04-16,New Aaron,27.4,20.1,72.9,Safe,Unimproved,3777,9.3,1,6
2024-04-24,Coreyshire,23.9,13.4,73.6,Safe,Improved,1626,27.1,3,4
2023-05-28,Jessicafurt,28.7,33.6,84.9,Unsafe,Improved,8428,5.0,0,4
2025-01-20,New Sharonbury,24.5,1.6,87.1,Unsafe,Unimproved,7940,3.9,0,10
2023-06-02,South Ashley,29.7,1.7,46.4,Safe,Unimproved,2925,14.0,0,4
2024-10-30,West Lindsay,29.0,16.8,84.8,Unsafe,Improved,9058,3.0,0,5
2025-01-05,Cassandraside,26.8,2.4,84.3,Safe,Improved,4320,21.5,3,2
2024-06-17,New Jimmy,30.9,17.7,85.4,Safe,Improved,7723,29.8,4,6
2024-09-23,Lozanobury,24.0,6.9,54.3,Safe,Improved,1487,16.8,4,4
2023-12-26,Nunezville,34.2,47.5,68.1,Unsafe,Improved,9674,3.7,4,16
2023-08-25,Lake Meaganside,27.5,42.7,56.3,Safe,Unimproved,2186,5.1,4,8
2025-02-25,Danielland,25.1,36.9,75.0,Unsafe,Unimproved,8881,23.1,1,12
2024-09-14,East Stephanieborough,27.8,42.7,86.7,Safe,Improved,8114,4.2,2,0
2023-07-20,Mitchellmouth,19.4,21.2,59.6,Safe,Improved,6273,18.4,1,1
2024-06-14,West Ryan,21.4,0.5,60.4,Safe,Unimproved,8210,6.1,4,10
2023-07-29,Barkerton,24.8,7.5,49.1,Safe,Improved,6691,19.7,0,0
2024-11-08,East Shelby,26.1,31.7,70.1,Safe,Improved,3160,16.8,0,0
2024-04-20,East Ericside,24.1,38.6,57.8,Unsafe,Improved,1406,11.5,3,6
2023-06-03,Stevensville,21.0,8.7,63.7,Unsafe,Improved,9868,20.4,3,7
2024-03-22,Coopershire,30.0,3.9,53.5,Unsafe,Improved,6352,4.0,1,1
2025-03-23,South Danielle,35.1,14.5,76.8,Unsafe,Improved,2499,28.5,2,7
2024-09-17,Parkershire,17.9,3.3,67.4,Safe,Improved,9315,25.4,1,3
2023-08-16,Danielbury,33.4,25.0,66.4,Safe,Improved,4639,27.8,4,5
2025-03-18,Guzmanborough,28.9,19.5,60.9,Unsafe,Improved,8520,19.2,2,5
2025-02-26,Emmaburgh,26.4,23.9,73.2,Unsafe,Unimproved,3133,23.3,4,12
2024-09-05,Cassandrafort,30.7,21.3,63.6,Safe,Improved,896,25.5,1,0
2023-07-02,Ryanmouth,19.8,8.6,49.9,Safe,Unimproved,9387,13.9,3,8
2023-10-15,Millerborough,25.5,35.1,65.4,Unsafe,Improved,6865,20.4,1,5
2024-10-19,West Sarah,28.9,18.6,72.6,Unsafe,Unimproved,8242,4.9,3,8
2025-03-12,Ashleyburgh,31.1,37.0,77.8,Safe,Unimproved,2733,10.7,0,8
2024-12-10,Davidview,32.4,1.6,74.3,Unsafe,Improved,4146,22.8,1,7
2023-12-12,Frankland,24.0,10.8,86.8,Unsafe,Unimproved,7751,15.4,3,13
2025-03-27,South Christopherberg,27.3,6.2,64.9,Unsafe,Unimproved,5083,22.2,0,2
2023-12-15,Joseberg,25.9,12.3,84.0,Unsafe,Improved,7320,16.0,0,5
2024-02-16,Perkinsshire,23.1,69.1,57.6,Unsafe,Improved,2631,8.1,0,6
2024-10-10,Arnoldberg,29.9,11.3,47.7,Unsafe,Unimproved,4624,8.4,3,14
2024-03-21,Port Kathleenberg,27.2,3.3,63.7,Unsafe,Unimproved,8006,7.8,4,9
2024-06-15,Lesliefort,33.5,12.6,65.6,Safe,Unimproved,5943,22.9,4,8
2024-10-28,Smithburgh,35.9,32.9,76.2,Unsafe,Improved,5834,11.0,1,8
2024-02-24,North Suzannestad,26.6,4.1,85.1,Unsafe,Unimproved,7467,5.0,2,6
2025-03-24,Martinburgh,30.9,10.7,55.2,Unsafe,Unimproved,2568,14.4,0,8
2023-10-30,North Amy,21.8,9.9,40.4,Safe,Unimproved,7591,11.9,1,3
2024-09-03,Kevinport,34.9,30.7,77.1,Safe,Improved,3722,29.4,4,7
2025-02-12,Melissatown,23.6,58.8,45.3,Safe,Unimproved,8707,18.1,3,11
2024-09-01,Gloriamouth,22.1,21.8,50.1,Safe,Unimproved,9709,12.0,1,7
2024-01-26,New Mistyfort,35.6,7.5,60.2,Safe,Improved,9553,27.9,2,6
2025-03-23,Watkinsmouth,39.5,7.9,59.2,Safe,Improved,9449,10.6,2,3
2023-10-04,Johnland,28.6,11.7,43.2,Unsafe,Unimproved,9551,3.1,4,9
2025-01-13,Port Josephshire,28.5,16.7,40.8,Safe,Unimproved,9173,5.3,1,4
2023-06-17,New Raymondborough,29.8,8.8,71.0,Safe,Improved,436,15.8,2,1
2025-02-05,Port Markburgh,32.6,12.8,73.5,Safe,Improved,4579,21.0,3,2
2023-08-30,Jessicatown,28.6,43.7,75.7,Unsafe,Unimproved,8138,12.8,3,9
2023-11-05,Matthewberg,15.0,2.7,76.5,Unsafe,Unimproved,524,18.6,1,12
2023-10-26,Francismouth,33.3,13.2,89.8,Unsafe,Unimproved,5390,26.8,3,12
2024-06-02,Onealburgh,22.0,19.0,82.9,Safe,Improved,9404,8.1,2,5
2024-02-26,Cooperberg,27.4,36.7,74.9,Safe,Unimproved,7866,11.8,2,5
2023-05-31,Carlport,23.8,7.7,57.7,Safe,Improved,4047,9.2,2,0
2023-12-21,Codychester,32.6,56.4,62.1,Safe,Improved,328,8.3,1,14
2023-12-10,Port Maria,28.9,8.0,40.6,Unsafe,Unimproved,9654,12.1,4,13
2024-12-13,West Tommymouth,32.2,0.3,77.2,Safe,Unimproved,4992,8.2,3,8
2025-03-08,Port Christinaburgh,31.2,2.3,66.8,Safe,Unimproved,1306,1.3,3,8
2025-02-19,East Brendaport,26.0,19.8,79.2,Safe,Improved,6726,12.0,1,2
2023-10-25,Port Michael,40.8,3.4,60.1,Unsafe,Improved,4163,29.5,3,8
2024-06-28,Nicoleton,23.0,3.3,75.0,Safe,Improved,5492,5.5,4,3
2024-08-30,South Stacyside,30.3,53.1,54.7,Unsafe,Improved,9266,20.6,3,10
2023-12-09,New Kristen,21.3,32.7,70.4,Unsafe,Unimproved,252,18.7,0,4
2024-02-02,Jefferyfort,26.7,51.1,48.5,Safe,Unimproved,9232,16.1,4,10
2024-06-18,Georgeton,31.5,37.1,44.3,Safe,Improved,6551,5.1,1,4
2025-04-02,Michelemouth,36.1,6.9,49.7,Unsafe,Unimproved,7219,6.4,4,15
2024-11-03,Adamberg,35.4,7.3,49.9,Unsafe,Unimproved,7623,23.3,3,11
2024-05-05,Michellemouth,27.8,16.5,76.0,Safe,Improved,1367,9.9,1,0
2025-04-06,New Gerald,32.4,13.6,63.9,Safe,Unimproved,3468,2.8,2,8
2025-05-09,Moorefurt,28.3,38.8,85.3,Safe,Unimproved,412,10.2,1,4
2023-06-08,Wandahaven,26.6,27.7,89.1,Safe,Improved,1654,2.1,1,1
2025-05-09,West Isabella,23.9,44.3,64.5,Safe,Improved,3536,27.6,4,5
2024-09-13,Clarkeshire,33.4,0.7,89.0,Unsafe,Unimproved,7765,17.7,3,13
2023-10-10,Baileyton,25.2,11.2,63.8,Unsafe,Improved,2993,24.2,4,5
2025-03-11,Floresbury,39.0,5.0,88.8,Safe,Improved,7046,16.3,4,3
2023-12-01,East Richardburgh,30.3,24.7,65.1,Safe,Improved,672,11.5,2,5
2024-09-05,Hoganfurt,24.6,3.5,75.2,Unsafe,Unimproved,2957,12.4,1,10
2023-11-22,Ashleyton,33.0,17.5,57.9,Safe,Improved,7531,22.5,4,7
2024-01-29,Christensenshire,25.3,33.8,80.4,Safe,Improved,1563,9.9,2,2
2024-04-08,West Kathrynhaven,28.5,46.9,58.0,Unsafe,Unimproved,3605,12.5,4,5
2024-10-27,Dixonside,20.7,50.5,77.8,Unsafe,Unimproved,9747,5.5,3,10
2025-02-05,Port Emilyhaven,27.3,2.6,51.0,Safe,Improved,1491,19.9,4,4
2024-09-28,Lake Kara,24.3,23.7,85.7,Safe,Unimproved,5242,13.8,0,5
2024-10-17,East Christinebury,30.2,21.3,89.0,Safe,Unimproved,3550,5.1,0,3
2023-11-28,Scottbury,34.0,17.9,64.3,Safe,Improved,8331,14.1,1,6
2023-05-27,South Emma,26.1,6.8,89.5,Unsafe,Improved,3612,10.0,3,6
2024-08-21,South Adammouth,29.2,0.7,89.2,Safe,Unimproved,1796,12.4,0,3
2024-08-20,Martinezport,31.5,15.1,71.2,Safe,Unimproved,2869,11.7,1,3
2024-05-12,Montgomeryton,29.1,0.2,65.8,Unsafe,Improved,3334,10.2,1,6
2023-10-21,Eugeneborough,24.4,13.4,59.0,Safe,Unimproved,171,0.6,1,4
2023-12-08,Jordanport,35.8,53.5,72.3,Safe,Unimproved,3441,7.2,0,9
2025-03-20,East Stephaniefurt,40.1,0.7,65.9,Safe,Unimproved,4250,24.3,0,3
2024-11-29,Masseychester,21.7,31.4,77.0,Unsafe,Unimproved,9052,18.2,3,12
2023-05-27,East Robertmouth,24.0,1.9,73.1,Safe,Unimproved,1393,25.0,0,2
2023-12-03,Michaelmouth,31.0,17.4,88.3,Safe,Improved,7192,20.8,2,7
2024-03-15,Emilyland,34.9,2.5,69.5,Safe,Improved,6814,23.6,0,1
2025-04-16,Prattton,24.0,24.2,87.3,Safe,Improved,2899,8.5,2,0
2025-04-23,Kentfort,21.6,6.6,49.1,Unsafe,Unimproved,7416,19.4,2,6
2023-07-14,Macdonaldburgh,29.8,44.0,42.2,Unsafe,Improved,1515,15.4,3,4
2023-06-01,Nealchester,17.4,51.0,67.1,Unsafe,Unimproved,3611,5.0,2,7
2025-05-04,New Bethany,24.0,43.7,42.5,Safe,Improved,1213,10.5,3,4
2024-02-03,Evansville,33.9,0.3,48.8,Unsafe,Unimproved,5987,13.5,3,11
2023-05-13,Taylorburgh,31.0,35.8,70.6,Unsafe,Unimproved,5946,5.5,2,17
2024-09-30,West Sharon,32.3,6.9,76.9,Safe,Unimproved,5830,6.4,0,2
2024-10-21,Port Heatherburgh,31.3,50.9,73.6,Safe,Improved,6862,10.9,2,7
2025-03-19,North Johnside,34.3,1.7,81.0,Unsafe,Improved,3011,0.7,4,6
2024-11-04,South Bonniebury,31.5,6.9,48.2,Safe,Unimproved,7422,25.9,4,9
2023-10-24,West Cindy,27.1,8.7,64.3,Safe,Unimproved,1171,15.8,0,4
2024-11-16,New Christopherbury,29.3,3.6,42.4,Unsafe,Unimproved,8164,25.7,2,6
2024-03-05,Mooreport,14.7,3.9,61.6,Safe,Improved,1890,26.5,0,0
2023-11-14,East Jamesport,35.1,34.7,85.9,Safe,Unimproved,1675,5.9,4,11
2025-02-05,Brownbury,22.7,20.3,88.8,Safe,Improved,9441,28.8,2,0
2025-04-13,Randolphmouth,23.6,5.4,84.3,Safe,Improved,9902,15.9,2,2
2024-06-08,Nelsonville,28.7,0.9,40.8,Safe,Unimproved,8484,21.5,1,7
2024-04-30,North Theresaborough,32.7,57.7,70.3,Unsafe,Improved,8478,23.9,0,10
2023-06-14,North David,31.3,25.0,64.5,Unsafe,Improved,5848,10.8,4,10
2024-03-25,West Feliciastad,37.7,22.8,43.8,Unsafe,Unimproved,1803,20.0,0,12
2023-05-30,New Marychester,22.9,73.2,51.1,Safe,Improved,7597,29.0,0,2
2024-08-17,Gomezfurt,23.1,7.8,88.7,Safe,Improved,234,5.4,0,0
2024-02-16,Crosbyville,31.5,48.7,79.8,Unsafe,Unimproved,494,26.8,0,11
2024-08-15,Caitlynfurt,30.3,3.7,64.0,Unsafe,Unimproved,3124,16.8,1,11
2024-09-07,West Annetteburgh,25.7,6.1,86.2,Unsafe,Unimproved,5176,13.8,3,15
2025-02-18,Stricklandville,29.9,8.7,84.3,Safe,Unimproved,6377,11.2,3,5
2023-09-22,Brittanyberg,31.9,31.7,71.4,Safe,Unimproved,6560,20.6,0,6
2023-11-04,Natashaburgh,25.5,24.5,41.7,Safe,Unimproved,8561,0.6,1,1
2024-08-01,Judyhaven,22.5,9.7,75.0,Safe,Unimproved,7119,0.7,2,6
2024-01-30,Lake Belindaburgh,26.1,0.8,76.6,Unsafe,Improved,683,2.1,1,4
2025-05-10,Port Kevinborough,35.5,9.1,79.0,Safe,Improved,9647,17.3,0,3
2023-11-20,Lake Donaldton,17.1,55.2,76.9,Safe,Improved,7374,16.2,2,2
2024-06-02,Westborough,24.2,19.0,40.7,Unsafe,Improved,8910,12.8,1,14
2024-12-16,Shanehaven,30.2,30.3,66.2,Safe,Improved,511,27.0,4,5
2023-12-01,Mahoneyburgh,26.9,16.2,41.3,Safe,Improved,6558,21.0,0,0
2023-06-13,South Matthewshire,29.5,4.8,78.4,Safe,Unimproved,4677,12.8,1,7
2025-01-04,Lindsayport,24.2,1.0,76.4,Unsafe,Improved,588,22.3,2,6
2024-02-17,Jessicatown,31.3,11.6,58.0,Safe,Unimproved,7598,23.5,4,7
2024-03-23,Port Michael,32.6,2.7,45.4,Unsafe,Improved,3785,28.8,1,5
2024-04-16,North Davidview,28.2,0.9,66.1,Unsafe,Improved,9410,2.7,0,5
2024-04-30,Kempstad,26.7,15.3,78.7,Unsafe,Unimproved,1443,27.0,0,6
2023-10-08,Spearsview,25.3,2.5,84.8,Safe,Improved,5738,20.6,3,1
2024-02-16,Alvarezberg,30.1,19.8,58.6,Safe,Improved,954,4.5,4,5
2023-10-06,South Davidburgh,28.1,28.4,42.4,Unsafe,Unimproved,9013,10.1,3,11
2024-05-18,North Douglasberg,36.1,14.7,40.8,Safe,Unimproved,2224,11.6,3,8
2024-06-23,Port Cynthia,24.0,15.3,58.2,Unsafe,Improved,1827,1.8,2,2
2024-11-10,South Lucaston,25.6,8.6,89.7,Safe,Unimproved,1429,12.7,3,11
2024-01-23,Port Natalie,29.1,8.4,70.4,Safe,Unimproved,7903,23.7,1,3
2023-08-04,Dudleyland,29.4,3.8,86.6,Safe,Improved,9034,9.3,3,4
2025-04-15,North Brandonchester,27.3,23.3,74.1,Safe,Improved,4270,27.2,0,0
2024-02-02,Hallshire,27.1,18.4,47.9,Safe,Unimproved,1787,10.9,2,8
2023-12-01,Mistymouth,31.9,6.4,46.1,Unsafe,Unimproved,6517,9.7,1,9
2024-08-01,Wigginston,30.6,15.4,67.5,Safe,Improved,1843,28.4,1,5
2024-08-12,South Martinfurt,30.0,21.4,80.7,Safe,Improved,7704,20.8,3,5
2024-10-11,North Cheryl,24.6,0.6,50.9,Safe,Improved,8524,25.6,1,1
2023-08-07,South Tanyachester,24.1,8.3,87.2,Unsafe,Unimproved,9941,22.5,3,7
2023-12-09,Juarezview,28.3,40.3,87.7,Unsafe,Improved,9567,1.5,0,1
2024-11-18,Hoffmanview,27.5,35.0,59.7,Safe,Improved,5986,21.9,3,5
2024-01-06,South Janet,28.2,3.5,57.6,Unsafe,Unimproved,653,29.3,4,11
2024-10-30,Lake Melissaport,27.0,4.3,67.5,Safe,Improved,7703,2.2,0,0
2024-03-08,Powerstown,29.9,90.6,89.3,Unsafe,Unimproved,4368,18.1,1,9
2024-12-24,South Gary,31.9,39.5,41.0,Unsafe,Improved,7010,28.4,2,11
2023-09-06,South Tyler,28.1,11.7,86.5,Safe,Improved,9332,5.3,4,5
2024-02-16,East Darryl,28.4,3.7,89.9,Unsafe,Improved,2031,2.9,1,1
2023-07-03,Stonemouth,36.6,23.1,85.2,Safe,Improved,2066,16.0,2,4
2025-01-14,Karenport,26.0,37.2,86.0,Unsafe,Improved,6146,27.7,1,3
2023-11-24,North Ana,32.5,24.4,67.6,Unsafe,Unimproved,2497,24.9,4,13
2024-11-05,Lopezberg,25.2,52.8,89.1,Safe,Improved,6240,28.9,4,5
2024-02-27,Greenborough,28.3,7.0,49.5,Unsafe,Improved,2368,15.4,0,3
2023-11-25,West Josephland,24.1,3.3,88.2,Safe,Improved,5286,18.7,4,6
2025-02-15,Maryhaven,34.2,25.9,88.8,Unsafe,Unimproved,1164,14.9,3,10
2025-01-24,South Brittany,31.8,32.3,40.5,Unsafe,Improved,3877,28.0,0,7
2025-02-25,New Richardfort,35.3,18.4,74.0,Safe,Unimproved,3166,28.7,0,4
2023-08-15,East Bryanfurt,24.6,5.7,49.6,Safe,Improved,2883,15.3,3,1
2024-03-13,Fletcherview,32.6,4.1,49.6,Unsafe,Improved,9084,14.9,2,8
2023-05-21,South Carla,26.6,13.2,78.7,Unsafe,Unimproved,2464,22.7,1,13
2023-11-09,Murphytown,25.6,2.6,41.7,Safe,Unimproved,4361,1.2,3,6
2024-06-01,Davisburgh,25.3,1.7,62.0,Safe,Unimproved,4836,6.0,4,4
2023-06-12,East Melissaport,26.7,24.4,47.7,Unsafe,Improved,8947,16.6,4,12
2023-05-18,Simmonsmouth,27.5,92.2,67.3,Unsafe,Unimproved,9111,6.9,1,16
2025-05-09,North Karen,33.3,22.7,56.8,Unsafe,Unimproved,9525,6.4,2,10
2024-03-23,Lake Willieshire,32.4,24.7,75.8,Safe,Unimproved,1978,11.1,0,9
2024-08-16,Port Jennifer,36.3,6.5,47.4,Safe,Improved,3501,24.7,0,3
2024-08-08,New Peter,26.9,13.8,50.0,Safe,Unimproved,370,15.3,1,2
2023-10-27,Yolandashire,31.0,49.1,61.8,Safe,Unimproved,6851,19.6,4,8
2025-03-18,Robinsonburgh,28.2,23.4,48.9,Unsafe,Unimproved,7672,28.6,2,8
2023-11-20,Rothborough,31.9,40.1,49.8,Safe,Improved,5529,11.3,1,2
2024-07-09,Michelleberg,34.3,54.1,83.3,Unsafe,Improved,2215,18.7,4,9
2024-05-13,North Andreatown,32.6,6.1,40.9,Unsafe,Improved,2722,13.7,1,8
2024-12-26,West David,22.3,58.2,57.9,Unsafe,Unimproved,3238,4.2,0,13
2023-11-29,Ericaside,27.3,22.4,65.3,Unsafe,Improved,3544,16.1,2,4
2024-04-08,Brendaberg,25.3,40.6,77.3,Unsafe,Improved,3220,7.3,2,9
2024-01-07,Mcclainton,27.1,3.7,62.7,Unsafe,Unimproved,5157,26.4,0,12
2024-11-11,Jacquelinestad,26.1,8.3,55.9,Unsafe,Unimproved,9079,23.5,3,8
2023-12-09,North Michele,26.6,19.4,44.1,Unsafe,Unimproved,5797,22.6,2,9
2025-02-09,Lake Mandy,33.0,7.6,50.3,Unsafe,Unimproved,1663,23.8,0,8
2025-02-22,West Amanda,34.4,43.9,58.9,Unsafe,Unimproved,6569,14.4,2,7
2024-09-17,East Erica,34.1,23.6,81.0,Safe,Improved,2211,11.1,2,4
2024-11-04,Erinport,23.5,9.4,58.4,Safe,Improved,2819,12.7,1,1
2025-05-03,East Donna,29.2,55.0,71.0,Safe,Unimproved,4115,8.4,0,4
2023-08-13,North Nicole,23.0,1.8,70.9,Unsafe,Improved,7935,24.6,1,4
2023-09-26,South Holly,31.9,8.5,54.0,Safe,Unimproved,6835,11.4,0,5
2023-09-19,Barronmouth,31.9,5.2,85.2,Safe,Unimproved,3579,2.9,4,9
2025-01-14,Port Sandrafort,30.0,17.2,82.8,Unsafe,Improved,7110,10.6,3,13
2025-01-13,West Jocelynport,27.1,3.5,67.2,Unsafe,Improved,6866,1.9,1,4
2025-05-07,Sarahland,28.4,31.5,77.9,Safe,Unimproved,4866,2.5,1,2
2024-12-14,South Annshire,30.8,1.5,64.6,Safe,Improved,5228,28.0,1,5
2024-05-29,North Stephen,28.9,6.4,50.1,Safe,Unimproved,1775,21.3,4,3
2023-07-01,Kellychester,31.3,0.8,78.8,Unsafe,Unimproved,3207,23.9,2,17
2025-03-27,Coxside,30.5,8.0,78.5,Safe,Unimproved,4966,25.6,3,12
2024-10-18,Jeffreytown,34.6,20.6,51.7,Safe,Improved,8001,22.2,3,7
2023-11-30,North Tracy,23.7,10.0,74.8,Safe,Unimproved,6187,15.8,0,3
2023-06-16,Port Eric,17.3,21.8,85.3,Unsafe,Unimproved,3947,1.6,3,6
2023-09-18,Katrinachester,31.1,46.5,66.2,Safe,Unimproved,9688,3.4,0,3
2023-12-17,East Scottbury,38.0,7.6,52.2,Safe,Unimproved,8342,7.8,2,7
2023-09-27,East Donaldchester,35.9,17.1,79.0,Unsafe,Unimproved,5264,9.2,1,8
2023-08-28,East Richardmouth,23.2,51.1,63.6,Safe,Improved,9144,28.5,4,11
2023-11-08,South Carlport,29.7,21.5,78.9,Unsafe,Improved,5416,23.0,2,3
2024-03-23,East Taylorchester,27.5,22.7,40.1,Safe,Improved,1048,17.9,4,5
2024-05-17,South Brittany,29.9,36.3,44.7,Unsafe,Unimproved,3534,15.7,4,10
2025-02-20,Coltonport,33.2,0.6,55.3,Unsafe,Improved,4029,8.7,1,7
2023-10-18,East Julieview,23.6,36.5,68.5,Unsafe,Improved,4194,5.7,3,7
2023-07-21,New Danielle,28.5,84.8,40.0,Unsafe,Improved,7966,21.2,2,7
2023-05-29,North Stephenfort,33.5,0.6,45.3,Safe,Unimproved,8718,18.9,3,6
2025-03-30,Guerreromouth,22.8,4.8,66.5,Unsafe,Unimproved,5589,0.8,0,7
2023-05-28,East Aprilton,34.7,38.6,71.9,Unsafe,Improved,1929,6.5,3,9
2025-01-26,Willisfurt,35.1,34.4,58.1,Unsafe,Unimproved,5539,14.4,3,10
2024-07-06,Hahnborough,31.0,11.0,72.5,Unsafe,Unimproved,8374,28.9,4,13
2024-08-01,West Jamesmouth,21.0,19.3,66.6,Safe,Unimproved,3192,17.9,0,2
2024-03-11,Bernardhaven,32.2,2.6,71.2,Safe,Unimproved,4399,6.4,0,6
2024-02-04,West Kenneth,24.0,10.4,78.6,Unsafe,Unimproved,9313,3.3,3,12
2025-04-19,Barneston,35.9,14.3,56.3,Safe,Improved,317,18.6,4,9
2023-06-24,West Stephanie,28.7,17.7,77.2,Safe,Unimproved,5055,28.6,0,4
2023-05-29,South Nicoleburgh,23.5,3.9,62.9,Safe,Unimproved,6752,1.7,1,6
2025-02-21,Johnborough,27.6,22.0,79.8,Safe,Improved,2646,9.6,4,1
2024-12-20,Daviesborough,20.5,9.3,66.2,Safe,Unimproved,3936,15.4,0,4
2024-05-30,Stephensside,19.7,6.0,57.0,Unsafe,Improved,8611,19.9,2,5
2023-10-23,Cortezville,30.0,2.4,52.6,Unsafe,Improved,9914,26.3,2,2
2024-04-18,Shannonmouth,22.9,13.6,67.6,Unsafe,Improved,9410,7.7,0,6
2023-07-06,East Stephaniefort,41.7,7.2,80.6,Unsafe,Improved,9914,6.0,1,7
2024-03-29,Brennanburgh,24.6,1.2,71.3,Unsafe,Improved,266,28.1,1,4
2025-02-03,South Cynthiashire,28.9,1.4,43.6,Unsafe,Improved,6908,24.4,1,7
2024-04-14,Port Julian,28.2,11.1,84.4,Safe,Unimproved,6718,8.5,0,4
2025-04-04,Robertsstad,25.3,66.5,72.3,Unsafe,Unimproved,1147,5.3,0,9
2023-07-02,Jasonfurt,27.3,1.7,75.1,Safe,Improved,734,10.7,0,0
2024-08-14,South Robertport,34.2,0.8,66.0,Safe,Improved,1176,25.5,4,5
2024-02-09,Patriciahaven,27.8,26.8,71.8,Unsafe,Improved,9690,17.4,0,1
2024-03-20,Port Karen,30.4,11.6,52.3,Safe,Improved,3689,2.1,1,1
2024-02-03,Brownmouth,26.6,3.7,57.5,Safe,Unimproved,4460,7.1,3,3
2024-02-21,Flemingland,30.2,1.9,87.5,Unsafe,Unimproved,1352,19.4,3,10
2023-07-03,Jonathanfurt,25.5,4.4,89.5,Unsafe,Unimproved,8564,4.5,0,10
2024-03-10,New Dean,32.7,4.7,51.1,Safe,Unimproved,1251,19.4,2,9
2024-12-27,Kellyport,22.0,4.6,72.3,Safe,Unimproved,4823,13.1,1,9
2025-01-06,New Joseph,26.9,5.5,59.0,Safe,Improved,7205,27.5,2,5
2024-09-04,East Amberton,24.4,3.7,42.2,Unsafe,Improved,5815,15.0,1,5
2025-04-29,West Sara,23.0,20.3,77.9,Safe,Unimproved,9664,21.2,2,5
2024-05-14,South Edwardbury,27.8,11.5,53.6,Safe,Improved,3848,30.0,4,3
2024-12-03,West Stevenmouth,21.8,1.9,84.3,Unsafe,Unimproved,7686,1.1,1,7
2023-08-16,Port Christopherchester,24.7,12.6,60.1,Safe,Improved,2783,14.1,1,1
2024-07-20,Eddieport,26.6,36.6,41.0,Unsafe,Unimproved,3536,10.6,3,11
2024-01-19,Port Teresa,20.9,4.8,50.2,Safe,Improved,5332,20.2,2,2
2023-05-14,Sallyshire,23.0,2.5,43.1,Safe,Improved,9273,17.4,2,1
2025-01-31,Tammyland,22.8,43.5,82.4,Safe,Improved,7453,12.2,3,1
2025-05-04,East Michealtown,33.2,47.0,79.0,Unsafe,Unimproved,6352,1.1,1,8
2025-02-05,New Stephaniestad,19.5,8.2,49.5,Safe,Unimproved,4970,8.9,4,5
2023-06-23,South Tiffanyburgh,27.7,16.1,61.2,Unsafe,Unimproved,6389,9.8,3,13
2023-08-17,Youngborough,21.9,39.3,86.5,Unsafe,Unimproved,3621,12.9,2,12
2024-03-18,North Shelleystad,31.3,18.2,48.5,Unsafe,Unimproved,4489,17.1,3,17
2024-07-07,North Jillview,31.7,48.7,75.6,Safe,Unimproved,9076,20.8,3,9
2024-08-09,Dominiquestad,32.9,4.9,48.7,Safe,Improved,4305,2.8,3,7
2023-10-15,North Michaelbury,27.2,12.1,49.1,Safe,Unimproved,9884,10.5,4,6
2023-09-30,South Tammy,17.9,1.1,62.6,Unsafe,Improved,5904,7.7,3,7
2023-10-13,Banksside,28.4,27.9,76.3,Unsafe,Unimproved,7037,26.1,1,14
2025-03-22,Hallton,25.7,17.8,51.3,Unsafe,Improved,8539,29.9,2,5
2023-06-03,East Peterberg,28.8,27.0,74.4,Unsafe,Improved,4479,11.3,4,9
2024-10-21,Michelleville,33.7,0.6,73.7,Safe,Unimproved,3446,16.9,2,8
2023-08-23,Dylanbury,29.0,1.2,47.8,Unsafe,Unimproved,2377,7.4,4,6
2024-10-29,Brayland,29.5,2.7,51.6,Unsafe,Unimproved,2663,15.4,3,10
2024-09-24,Ryanborough,29.3,21.0,48.7,Safe,Improved,3899,28.9,1,3
2023-06-12,Davidburgh,23.3,17.7,43.7,Safe,Improved,6460,5.7,2,2
2023-06-25,Robertland,32.4,19.3,46.2,Safe,Unimproved,5315,26.5,2,8
2023-11-10,New Katherinebury,20.0,50.0,57.3,Safe,Unimproved,3916,12.3,0,2
2024-09-19,North Anthony,28.8,38.2,62.8,Unsafe,Unimproved,1595,26.3,2,7
2024-05-22,Amandahaven,26.7,9.7,66.7,Unsafe,Improved,7026,21.3,3,7
2024-07-25,New Cassandrabury,26.5,0.5,58.7,Safe,Unimproved,8726,16.9,0,2
2024-01-21,Harrishaven,33.2,17.4,72.4,Unsafe,Unimproved,9314,8.8,3,11
2024-04-15,Lake Bobby,29.2,9.8,43.9,Unsafe,Unimproved,6432,28.4,0,5
